"_source/host","_source/@timestamp","_source/netflow/in_pkts","_source/netflow/input_snmp","_source/netflow/output_snmp","_source/netflow/l4_dst_port","_source/netflow/in_bytes","_source/netflow/protocol","_source/netflow/version","_source/netflow/flowset_id","_source/netflow/ip_protocol_version","_source/netflow/ipv4_src_addr","_source/netflow/ipv4_dst_addr","_source/netflow/last_switched","_source/netflow/first_switched","_source/netflow/flow_seq_num","_source/netflow/l4_src_port","_source/netflow/tcp_flags","_source/@version","_source/netflow/ipv6_src_addr","_source/netflow/ipv6_dst_addr","Anomaly"
"127.0.0.1",2018-04-25 06:06:01,111,0,0,443,102732,6,9,1024,4,"192.168.1.108","162.125.18.133",2018-04-25 06:00:47,2018-04-25 04:20:10,3224,43986,27,1,NA,NA,0
"127.0.0.1",2018-04-25 06:06:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 06:00:47,2018-04-25 06:00:44,3224,33287,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:01:01,193,0,0,443,19853,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 05:55:04,2018-04-25 05:54:05,3195,34276,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:01:01,12,0,0,60930,6985,17,9,1024,4,"216.58.209.10","192.168.1.108",2018-04-25 05:55:06,2018-04-25 05:55:05,3195,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:04:01,6,0,0,80,593,6,9,1024,4,"192.168.1.108","129.164.179.22",2018-04-25 05:58:03,2018-04-25 05:58:00,3206,45560,27,1,NA,NA,0
"127.0.0.1",2018-04-25 06:04:01,144,0,0,443,14938,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 05:58:34,2018-04-25 05:58:04,3212,46173,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:00:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 05:54:44,2018-04-25 05:54:41,3192,40538,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:59:01,394,0,0,59242,539416,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 05:53:34,2018-04-25 05:53:34,3190,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:06:01,4,0,0,5353,668,17,9,1024,4,"192.168.1.105","224.0.0.251",2018-04-25 06:00:02,2018-04-25 05:59:49,3224,5353,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:12:01,2,0,0,0,112,58,9,2048,6,NA,NA,2018-04-25 06:06:20,2018-04-25 06:06:15,3248,0,0,1,"fe80::61:8335:2a03:15c3","ff02::2",0
"127.0.0.1",2018-04-25 06:12:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 06:06:47,2018-04-25 06:06:44,3256,38939,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:08:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 06:02:47,2018-04-25 06:02:44,3232,42936,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:08:01,4,0,0,59621,492,17,9,1024,4,"8.8.8.8","192.168.1.111",2018-04-25 06:02:05,2018-04-25 05:56:34,3232,53,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:08:01,4,0,0,771,604,1,9,1024,4,"192.168.1.111","192.168.1.1",2018-04-25 06:02:04,2018-04-25 05:56:34,3232,0,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:07:01,138,0,0,443,14489,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:01:05,2018-04-25 06:00:34,3230,34399,0,1,NA,NA,0
